date,motelId,LoSa,price
08-19-08-2015,0000001,US,0.99
17-08-03-2016,0000008,MX,0.96
23-04-03-2016,0000002,MX,0.86
11-23-02-2016,0000010,MX,2.05
09-21-02-2016,0000005,US,1.86
16-16-02-2016,0000009,US,1.96
19-14-02-2016,0000009,MX,1.09
11-13-02-2016,0000005,CA,2.01
21-09-02-2016,0000004,MX,1.55
17-05-05-2016,0000008,MX,0.00
23-04-11-2015,0000010,US,1.99
14-03-05-2016,0000005,CA,0.00
03-31-07-2016,0000008,CA,1.73
01-27-07-2016,0000006,US,1.52
05-22-04-2016,0000001,US,1.97
21-18-04-2016,0000003,MX,1.88
13-26-01-2016,0000004,US,0.73
20-05-07-2016,0000005,US,0.92
13-04-07-2016,0000007,MX,1.04
07-17-04-2016,0000009,CA,1.29
17-16-04-2016,0000002,MX,1.45
13-16-04-2016,0000007,MX,0.63
12-11-04-2016,0000002,US,1.68
08-08-04-2016,0000008,US,0.00
22-02-04-2016,0000009,CA,1.27
17-02-04-2016,0000002,CA,0.00
23-31-03-2016,0000007,CA,1.07
02-08-01-2016,0000005,US,0.00
02-08-01-2016,0000005,CA,1.30
02-26-06-2016,0000005,CA,0.00
23-08-10-2015,0000010,MX,0.53
20-08-10-2015,0000007,MX,1.30
09-08-10-2015,0000006,CA,1.21
23-07-10-2015,0000009,MX,2.04
11-15-06-2016,0000007,MX,0.63
23-31-12-2015,0000002,CA,1.62
17-28-12-2015,0000008,CA,0.63
02-02-10-2015,0000003,US,2.06
06-30-09-2015,0000004,CA,1.68
07-25-09-2015,0000005,MX,1.68
17-04-06-2016,0000003,US,0.00
05-01-06-2016,0000007,CA,0.00
02-30-05-2016,0000003,US,0.00
20-28-05-2016,0000010,MX,2.00
17-22-09-2015,0000001,CA,1.99
22-15-09-2015,0000006,CA,1.11
11-13-09-2015,0000003,CA,0.98
02-23-12-2015,0000007,MX,1.89
01-21-03-2016,0000006,CA,0.78
20-22-12-2015,0000008,CA,2.08
01-14-03-2016,0000006,US,2.06
14-11-03-2016,0000007,CA,0.35
09-21-12-2015,0000009,US,2.03
15-05-12-2015,0000008,MX,1.88
11-05-12-2015,0000001,CA,0.00
07-30-11-2015,0000003,US,1.61
23-20-11-2015,0000001,MX,2.02
13-20-11-2015,0000004,MX,1.37
10-17-11-2015,0000002,MX,0.00
20-25-08-2015,0000010,CA,1.10
13-19-05-2016,0000006,MX,0.52
17-13-05-2016,0000006,MX,0.00
09-11-05-2016,0000004,MX,0.31
11-08-05-2016,0000005,CA,0.58
12-06-05-2016,0000006,MX,1.11
10-21-08-2015,0000004,MX,1.22
03-19-08-2015,0000003,CA,0.00
22-18-08-2015,0000003,MX,1.34
17-08-08-2015,0000010,US,0.65
17-08-08-2015,0000010,MX,0.38
23-04-03-2016,0000002,US,1.73
19-12-11-2015,0000006,US,0.97
08-02-03-2016,0000001,CA,1.87
18-09-11-2015,0000002,CA,1.29
22-26-02-2016,0000002,MX,1.75
20-17-02-2016,0000003,US,0.40
07-13-02-2016,0000005,CA,0.00
13-12-02-2016,0000007,US,1.27
08-07-02-2016,0000003,CA,1.90
00-06-02-2016,0000006,US,1.45
04-06-11-2015,0000010,US,1.26
11-04-08-2016,0000001,MX,1.12
04-04-11-2015,0000006,US,1.28
11-26-04-2016,0000010,US,1.22
00-23-04-2016,0000010,CA,0.00
08-25-07-2016,0000009,MX,1.99
09-21-07-2016,0000003,US,1.88
07-31-01-2016,0000003,MX,0.71
23-30-01-2016,0000009,US,1.15
16-17-07-2016,0000002,CA,1.93
00-06-07-2016,0000007,MX,0.00
03-23-10-2015,0000007,MX,0.44
01-13-01-2016,0000003,US,2.03
08-15-10-2015,0000007,CA,0.94
12-10-01-2016,0000009,US,0.34
10-14-10-2015,0000006,US,0.00
21-02-04-2016,0000006,CA,1.74
17-27-06-2016,0000002,US,0.00
03-25-06-2016,0000001,MX,0.00
01-22-06-2016,0000009,US,1.39
21-07-10-2015,0000002,CA,2.07
17-13-06-2016,0000001,US,1.40
19-03-10-2015,0000010,MX,1.03
23-29-12-2015,0000006,US,1.84
21-27-12-2015,0000007,CA,1.96
15-05-06-2016,0000006,US,0.55
19-02-06-2016,0000002,MX,0.31
03-25-05-2016,0000004,US,1.05
12-18-09-2015,0000005,CA,0.00
02-13-09-2015,0000004,US,2.01
21-10-09-2015,0000003,MX,0.61
08-09-09-2015,0000010,US,1.43
10-23-03-2016,0000006,CA,0.82
22-22-03-2016,0000001,MX,1.12
00-23-12-2015,0000003,US,0.43
22-20-03-2016,0000002,CA,1.53
07-16-03-2016,0000002,MX,0.68
22-14-03-2016,0000007,US,0.97
04-12-03-2016,0000009,US,2.04
02-06-12-2015,0000002,CA,0.42
19-01-12-2015,0000007,MX,1.09
12-28-11-2015,0000006,CA,1.95
07-28-11-2015,0000007,MX,0.79
11-27-11-2015,0000005,US,1.81
11-29-08-2015,0000001,MX,2.09
16-19-05-2016,0000009,MX,0.00
14-20-08-2015,0000005,CA,1.04
10-14-08-2015,0000006,MX,0.95
21-08-03-2016,0000008,MX,1.76
18-06-03-2016,0000004,US,1.64
04-06-03-2016,0000001,US,0.61
19-03-03-2016,0000009,US,0.44
14-03-03-2016,0000002,CA,1.71
23-02-03-2016,0000008,CA,0.88
19-01-03-2016,0000002,CA,1.82
14-07-11-2015,0000002,MX,0.86
11-06-11-2015,0000004,CA,1.67
18-25-02-2016,0000008,US,0.44
04-25-02-2016,0000002,MX,2.06
18-22-02-2016,0000009,MX,1.07
16-18-02-2016,0000001,CA,1.72
00-06-02-2016,0000009,MX,1.73
22-03-05-2016,0000010,MX,1.84
00-01-05-2016,0000006,MX,1.20
03-30-04-2016,0000005,MX,0.76
23-25-04-2016,0000010,MX,1.45
06-22-04-2016,0000002,US,0.57
23-18-07-2016,0000010,MX,1.21
18-31-10-2015,0000007,CA,0.39
17-15-07-2016,0000006,US,0.00
16-30-10-2015,0000006,US,0.77
13-04-07-2016,0000004,US,1.37
05-04-07-2016,0000004,CA,0.70
13-16-04-2016,0000008,CA,1.78
05-20-01-2016,0000010,US,0.00
04-18-01-2016,0000004,US,2.07
15-16-10-2015,0000003,CA,1.26
09-07-04-2016,0000003,US,1.10
06-11-10-2015,0000007,MX,1.04
09-31-03-2016,0000009,CA,0.61
15-29-03-2016,0000002,US,0.67
13-06-01-2016,0000002,US,1.20
04-05-01-2016,0000004,US,1.79
23-03-01-2016,0000001,CA,0.42
06-01-01-2016,0000009,MX,1.30
06-31-12-2015,0000004,CA,1.45
07-01-10-2015,0000002,US,1.91
03-01-10-2015,0000003,US,1.34
01-28-09-2015,0000009,MX,1.43
20-07-06-2016,0000009,US,1.83
16-31-05-2016,0000003,CA,0.64
15-30-05-2016,0000004,CA,1.58
10-22-09-2015,0000003,US,0.00
09-20-09-2015,0000010,US,1.11
10-14-09-2015,0000009,CA,0.55
23-02-09-2015,0000005,CA,0.96
21-22-12-2015,0000002,US,1.79
13-14-03-2016,0000002,MX,0.00
16-13-03-2016,0000008,MX,0.79
05-14-12-2015,0000008,CA,1.20
01-14-12-2015,0000001,MX,1.16
03-04-12-2015,0000009,MX,0.58
11-29-11-2015,0000007,MX,0.00
07-29-11-2015,0000005,MX,1.57
21-27-08-2015,0000007,MX,1.96
06-20-08-2015,0000006,US,0.83
01-19-08-2015,0000002,US,1.07
08-16-08-2015,0000001,CA,1.43
17-13-08-2015,0000004,US,2.07
02-02-03-2016,0000008,MX,1.34
16-09-11-2015,0000002,MX,1.13
18-28-02-2016,0000007,CA,1.34
02-25-02-2016,0000001,US,0.61
20-04-08-2016,0000005,MX,2.09
03-05-11-2015,0000006,CA,0.90
02-05-05-2016,0000003,MX,1.42
00-04-02-2016,0000005,US,0.67
14-02-02-2016,0000005,US,1.77
13-03-05-2016,0000001,CA,1.41
20-01-08-2016,0000007,US,1.88
14-31-07-2016,0000005,MX,1.92
17-25-07-2016,0000003,US,1.72
21-21-04-2016,0000009,US,0.73
16-19-04-2016,0000005,MX,0.00
11-29-01-2016,0000001,US,2.08
19-05-07-2016,0000004,US,0.46
17-03-07-2016,0000005,MX,0.43
02-23-10-2015,0000010,MX,0.80
04-15-04-2016,0000009,MX,0.00
18-13-04-2016,0000004,MX,0.69
02-18-10-2015,0000005,CA,0.53
21-10-01-2016,0000006,US,1.16
12-13-10-2015,0000004,US,1.19
10-03-04-2016,0000002,MX,1.15
21-27-06-2016,0000010,MX,1.90
22-18-06-2016,0000005,MX,0.75
13-12-06-2016,0000003,MX,1.69
15-28-09-2015,0000008,US,0.42
23-06-06-2016,0000007,MX,0.91
13-04-06-2016,0000004,CA,0.40
17-01-06-2016,0000009,CA,2.07
06-15-09-2015,0000009,US,0.54
00-10-09-2015,0000006,MX,1.54
02-15-12-2015,0000009,CA,1.89
20-14-12-2015,0000010,MX,0.00
11-11-12-2015,0000006,MX,0.67
05-10-12-2015,0000006,US,0.31
04-06-12-2015,0000004,CA,0.00
07-05-12-2015,0000002,US,1.31
22-29-11-2015,0000002,CA,1.96
17-31-08-2015,0000004,MX,0.32
15-17-11-2015,0000008,US,0.38
01-31-08-2015,0000001,CA,0.33
14-13-11-2015,0000005,MX,2.09
02-18-05-2016,0000009,US,0.82
16-13-05-2016,0000008,CA,1.21
13-07-05-2016,0000006,CA,0.53
21-07-03-2016,0000007,CA,1.14
05-04-03-2016,0000002,CA,1.72
14-02-03-2016,0000002,US,1.68
10-11-11-2015,0000010,CA,0.00
19-09-11-2015,0000006,MX,1.91
17-08-11-2015,0000007,US,0.35
04-25-02-2016,0000008,CA,1.17
20-21-02-2016,0000009,CA,0.58
21-10-02-2016,0000006,CA,1.21
23-02-08-2016,0000006,US,2.07
19-27-04-2016,0000009,US,0.83
17-25-04-2016,0000003,MX,0.00
15-19-07-2016,0000007,MX,1.49
08-18-07-2016,0000010,US,1.48
22-18-04-2016,0000009,US,1.76
03-18-04-2016,0000002,CA,1.25
20-25-01-2016,0000010,MX,0.85
06-23-01-2016,0000003,US,0.92
17-20-01-2016,0000010,MX,1.08
05-27-10-2015,0000002,MX,0.00
18-26-10-2015,0000007,CA,1.62
17-03-07-2016,0000005,CA,2.07
02-23-10-2015,0000010,CA,2.08
05-20-01-2016,0000001,US,0.72
20-19-10-2015,0000002,MX,1.69
06-07-04-2016,0000010,MX,1.51
05-15-10-2015,0000007,CA,0.93
11-13-10-2015,0000001,MX,1.31
11-31-03-2016,0000003,US,0.46
11-10-10-2015,0000006,US,1.60
04-29-03-2016,0000001,MX,1.28
16-03-01-2016,0000007,CA,1.09
14-16-06-2016,0000007,MX,1.96
14-14-06-2016,0000004,MX,2.07
15-04-10-2015,0000004,MX,1.35
11-25-12-2015,0000006,MX,0.00
15-23-12-2015,0000009,MX,1.07
12-01-10-2015,0000005,CA,1.22
13-28-09-2015,0000009,CA,1.87
09-26-09-2015,0000010,CA,1.41
05-08-06-2016,0000004,US,1.85
11-04-06-2016,0000004,US,0.68
12-25-05-2016,0000005,US,1.01
18-19-09-2015,0000008,US,1.60
22-20-03-2016,0000002,MX,1.82
00-11-12-2015,0000007,CA,0.81
06-09-12-2015,0000008,CA,1.31
17-06-12-2015,0000004,US,0.00
19-04-12-2015,0000008,US,0.00
13-28-11-2015,0000009,MX,1.43
20-25-11-2015,0000001,US,1.38
18-25-11-2015,0000004,US,1.25
16-19-11-2015,0000002,US,0.74
16-18-11-2015,0000004,CA,2.08
13-29-08-2015,0000007,CA,1.58
11-29-08-2015,0000004,CA,1.16
00-23-05-2016,0000008,CA,0.91
12-10-05-2016,0000004,MX,0.31
02-10-05-2016,0000007,US,1.01
11-08-05-2016,0000004,CA,0.00
07-23-08-2015,0000008,US,1.04
17-21-08-2015,0000010,MX,0.34
19-18-08-2015,0000004,MX,1.15
00-17-08-2015,0000002,CA,1.73
06-12-08-2015,0000005,MX,0.81
20-10-08-2015,0000006,US,1.80
06-08-08-2015,0000003,US,1.96
20-07-08-2015,0000006,MX,0.55
18-09-03-2016,0000004,MX,1.36
09-09-03-2016,0000007,CA,0.52
12-06-03-2016,0000004,US,0.52
05-01-03-2016,0000004,US,2.03
07-10-11-2015,0000010,CA,0.70
11-06-02-2016,0000003,CA,0.59
17-05-11-2015,0000010,US,0.36
11-03-08-2016,0000003,US,0.62
03-04-02-2016,0000002,MX,1.79
17-02-02-2016,0000005,CA,1.10
15-27-04-2016,0000004,CA,1.15
17-29-07-2016,0000005,MX,1.32
02-27-04-2016,0000009,MX,0.36
01-28-07-2016,0000007,MX,0.33
10-21-07-2016,0000003,US,2.06
22-16-07-2016,0000001,MX,1.86
16-29-01-2016,0000001,CA,0.57
14-29-01-2016,0000001,MX,1.65
11-23-01-2016,0000004,US,0.72
20-07-07-2016,0000009,CA,0.00
00-25-10-2015,0000002,MX,1.38
19-23-10-2015,0000003,CA,1.08
17-22-10-2015,0000002,CA,0.50
02-20-01-2016,0000010,US,0.99
13-13-04-2016,0000009,MX,1.02
19-19-10-2015,0000007,MX,0.80
13-19-10-2015,0000002,US,0.62
18-16-01-2016,0000003,US,2.03
08-09-04-2016,0000003,MX,1.08
07-15-01-2016,0000002,US,1.25
17-12-01-2016,0000009,US,1.25
08-15-10-2015,0000008,US,0.61
20-13-10-2015,0000009,MX,0.00
19-12-10-2015,0000009,CA,0.00
19-04-04-2016,0000010,US,1.43
14-30-03-2016,0000007,MX,0.41
07-04-01-2016,0000003,CA,1.89
19-02-01-2016,0000006,MX,0.85
11-26-09-2015,0000008,US,0.81
01-06-06-2016,0000002,MX,1.91
05-01-06-2016,0000006,US,1.55
07-26-05-2016,0000006,MX,0.61
12-25-05-2016,0000001,CA,0.00
15-22-03-2016,0000007,US,1.40
22-21-03-2016,0000004,US,1.31
07-21-03-2016,0000009,CA,0.41
00-23-12-2015,0000003,MX,2.02
12-18-03-2016,0000006,CA,0.85
07-11-12-2015,0000010,MX,1.10
19-08-12-2015,0000006,CA,1.54
11-29-11-2015,0000007,US,1.01
04-25-11-2015,0000002,MX,0.83
23-23-05-2016,0000006,CA,1.79
11-29-08-2015,0000002,US,0.84
21-25-08-2015,0000005,US,1.01
01-18-05-2016,0000007,MX,0.47
07-14-05-2016,0000006,CA,1.07
20-06-05-2016,0000009,MX,1.72
05-13-08-2015,0000001,MX,0.33
23-07-08-2015,0000010,CA,1.51
12-09-03-2016,0000003,CA,0.60
15-08-03-2016,0000001,US,1.03
19-07-03-2016,0000008,CA,1.06
21-02-03-2016,0000009,MX,1.23
05-01-03-2016,0000004,MX,2.09
14-09-11-2015,0000006,US,1.37
22-07-11-2015,0000003,US,2.07
02-07-11-2015,0000006,MX,0.31
11-18-02-2016,0000005,CA,0.83
21-16-02-2016,0000005,US,0.42
01-04-02-2016,0000009,US,0.87
20-03-05-2016,0000004,CA,0.70
06-01-08-2016,0000008,MX,1.23
10-28-04-2016,0000010,US,0.35
01-23-04-2016,0000003,MX,0.32
20-22-04-2016,0000001,CA,0.64
16-23-07-2016,0000006,CA,0.00
08-18-07-2016,0000010,MX,1.82
12-17-07-2016,0000004,MX,0.97
01-28-10-2015,0000010,CA,0.43
23-27-10-2015,0000007,MX,0.43
14-30-06-2016,0000001,US,0.76
14-09-04-2016,0000005,MX,1.92
00-16-10-2015,0000004,CA,1.49
07-12-01-2016,0000001,US,1.07
14-06-04-2016,0000010,CA,0.00
00-14-10-2015,0000006,MX,1.31
07-13-10-2015,0000006,CA,1.88
05-05-01-2016,0000002,CA,1.48
02-03-01-2016,0000010,MX,0.00
20-13-06-2016,0000004,CA,0.38
22-29-12-2015,0000009,US,0.38
05-27-12-2015,0000006,MX,1.44
09-30-09-2015,0000002,CA,0.00
16-07-06-2016,0000003,US,1.83
18-05-06-2016,0000007,US,1.94
06-24-09-2015,0000008,CA,1.81
18-23-09-2015,0000007,CA,1.39
08-11-09-2015,0000009,CA,1.03
08-10-09-2015,0000002,US,0.90
10-23-03-2016,0000007,MX,1.79
20-12-03-2016,0000001,US,1.53
07-12-12-2015,0000010,US,1.01
20-09-12-2015,0000009,CA,1.93
21-03-12-2015,0000005,CA,0.81
12-03-12-2015,0000006,CA,1.62
06-27-11-2015,0000006,MX,0.00
22-26-11-2015,0000003,CA,1.74
23-25-11-2015,0000001,CA,1.28
00-24-11-2015,0000004,CA,1.86
23-20-11-2015,0000001,CA,0.00
18-15-11-2015,0000002,MX,0.00
03-30-08-2015,0000005,CA,0.55
14-13-11-2015,0000005,CA,0.78
22-22-05-2016,0000006,US,0.33
03-09-05-2016,0000007,MX,0.57
13-06-05-2016,0000010,CA,0.68
08-15-08-2015,0000002,US,1.09
17-10-08-2015,0000002,MX,1.80
13-09-03-2016,0000007,MX,0.32
19-09-11-2015,0000006,CA,0.82
17-06-11-2015,0000003,MX,0.42
11-23-02-2016,0000010,CA,1.27
00-16-02-2016,0000007,MX,0.00
15-10-02-2016,0000008,US,1.95
09-03-02-2016,0000005,CA,1.82
11-03-05-2016,0000004,US,2.10
21-02-05-2016,0000010,US,1.26
15-26-04-2016,0000008,MX,1.22
20-26-07-2016,0000001,MX,1.02
16-26-07-2016,0000003,MX,1.01
00-22-07-2016,0000009,MX,0.42
02-01-11-2015,0000004,CA,0.60
02-31-01-2016,0000009,CA,1.14
13-17-07-2016,0000009,US,1.57
14-12-07-2016,0000006,US,1.64
20-11-07-2016,0000003,CA,0.30
00-08-07-2016,0000005,MX,0.00
14-05-07-2016,0000002,CA,1.16
21-20-10-2015,0000001,CA,0.00
16-16-01-2016,0000001,CA,0.69
22-18-10-2015,0000002,US,1.34
06-10-04-2016,0000001,CA,0.93
01-18-10-2015,0000002,MX,1.49
17-03-04-2016,0000007,MX,1.95
08-01-04-2016,0000003,US,1.85
05-10-10-2015,0000003,CA,1.67
23-28-03-2016,0000007,CA,1.65
05-25-06-2016,0000007,MX,0.30
19-18-06-2016,0000009,MX,1.61
13-26-12-2015,0000004,MX,2.08
03-01-10-2015,0000008,US,0.55
21-28-09-2015,0000002,MX,1.47
10-28-09-2015,0000003,CA,0.34
17-27-09-2015,0000004,US,0.76
14-04-06-2016,0000001,CA,1.47
22-30-05-2016,0000002,CA,1.36
19-30-05-2016,0000003,US,0.99
03-27-05-2016,0000006,US,0.64
12-24-05-2016,0000010,MX,1.01
11-14-09-2015,0000004,MX,1.80
16-12-09-2015,0000010,CA,0.85
08-11-09-2015,0000009,US,0.80
10-04-09-2015,0000006,MX,1.99
03-24-03-2016,0000001,MX,0.75
14-12-12-2015,0000006,MX,0.73
06-11-12-2015,0000007,CA,1.59
21-10-12-2015,0000003,MX,0.00
16-06-12-2015,0000008,CA,1.28
13-26-11-2015,0000003,CA,0.69
05-23-05-2016,0000005,MX,1.36
01-30-08-2015,0000005,MX,0.65
05-15-05-2016,0000004,MX,0.91
00-10-05-2016,0000007,US,0.71
13-09-05-2016,0000007,US,0.00
23-22-08-2015,0000004,MX,1.41
00-22-08-2015,0000003,US,1.37
05-15-08-2015,0000007,US,1.40
09-13-08-2015,0000008,MX,0.00
07-13-08-2015,0000003,MX,1.75
14-09-08-2015,0000009,MX,1.64
10-12-11-2015,0000003,US,1.97
12-28-02-2016,0000004,CA,0.63
08-08-11-2015,0000003,MX,0.45
15-07-11-2015,0000004,CA,1.44
07-07-11-2015,0000010,US,0.36
09-16-02-2016,0000009,CA,1.73
15-10-02-2016,0000008,CA,2.02
06-08-02-2016,0000007,MX,0.31
05-08-02-2016,0000006,MX,1.24
20-04-05-2016,0000004,MX,1.79
19-03-02-2016,0000004,CA,1.15
16-01-02-2016,0000006,US,0.99
17-02-05-2016,0000006,MX,0.59
20-28-07-2016,0000002,US,0.41
09-21-07-2016,0000001,US,1.83
14-17-07-2016,0000003,MX,0.00
16-11-07-2016,0000010,CA,1.61
19-10-07-2016,0000006,US,1.71
18-28-10-2015,0000009,US,0.00
22-09-07-2016,0000003,CA,1.98
06-09-07-2016,0000010,CA,1.36
05-27-10-2015,0000002,CA,0.00
12-22-10-2015,0000006,US,0.56
22-30-06-2016,0000003,CA,1.73
04-20-10-2015,0000003,CA,1.93
04-13-04-2016,0000002,CA,1.10
02-18-10-2015,0000005,US,1.77
06-14-01-2016,0000005,MX,0.41
11-13-10-2015,0000005,US,0.39
00-11-10-2015,0000008,MX,0.99
10-28-03-2016,0000008,US,1.74
19-25-03-2016,0000009,CA,1.58
13-22-06-2016,0000004,MX,1.43
18-13-06-2016,0000004,MX,0.54
17-02-10-2015,0000004,CA,2.01
16-23-12-2015,0000007,CA,1.15
12-01-10-2015,0000005,US,1.66
15-30-09-2015,0000005,US,1.13
20-26-09-2015,0000010,CA,2.04
01-10-06-2016,0000007,CA,1.46
04-05-06-2016,0000006,US,0.48
00-05-06-2016,0000006,MX,0.00
17-24-05-2016,0000001,CA,1.43
12-18-09-2015,0000005,US,1.91
00-20-03-2016,0000006,MX,1.31
03-19-03-2016,0000010,US,0.00
22-14-03-2016,0000002,US,0.79
13-13-03-2016,0000005,US,1.23
11-13-03-2016,0000004,US,1.63
14-18-12-2015,0000007,CA,1.27
21-15-12-2015,0000004,US,2.07
07-14-12-2015,0000001,MX,1.96
01-11-12-2015,0000004,MX,2.00
04-07-12-2015,0000006,CA,0.00
07-06-12-2015,0000008,CA,2.09
11-02-12-2015,0000010,CA,0.51
15-31-08-2015,0000006,MX,0.00
21-30-08-2015,0000010,CA,0.95
08-16-11-2015,0000009,CA,1.55
06-21-05-2016,0000003,CA,0.58
19-19-05-2016,0000010,US,0.00
20-17-05-2016,0000007,CA,1.58
06-07-05-2016,0000007,CA,1.15
23-22-08-2015,0000004,US,0.64
19-20-08-2015,0000006,US,1.27
01-12-08-2015,0000002,MX,0.50
17-09-08-2015,0000001,MX,1.75
05-12-11-2015,0000009,CA,0.99
19-01-03-2016,0000002,US,0.00
14-09-11-2015,0000006,MX,1.56
13-07-11-2015,0000010,MX,0.43
13-06-11-2015,0000001,MX,0.50
04-19-02-2016,0000007,US,0.50
08-03-08-2016,0000010,MX,0.74
22-04-11-2015,0000003,US,1.27
06-31-07-2016,0000001,MX,2.04
13-27-04-2016,0000009,US,0.74
23-29-07-2016,0000007,MX,1.62
08-29-07-2016,0000005,US,0.80
21-28-07-2016,0000003,US,0.68
09-25-04-2016,0000003,US,1.47
00-24-04-2016,0000008,MX,1.67
04-23-04-2016,0000008,US,0.77
14-22-07-2016,0000008,US,2.05
16-27-01-2016,0000006,CA,1.18
15-29-10-2015,0000003,MX,1.38
07-11-07-2016,0000008,CA,0.00
21-10-07-2016,0000006,US,1.11
14-28-10-2015,0000010,US,0.00
03-27-10-2015,0000001,MX,1.34
10-07-07-2016,0000006,CA,1.24
23-16-04-2016,0000006,CA,0.31
13-10-04-2016,0000010,CA,0.00
10-13-01-2016,0000003,US,1.98
14-15-10-2015,0000002,US,0.61
12-15-10-2015,0000008,MX,1.22
14-05-04-2016,0000005,CA,1.30
02-09-01-2016,0000006,MX,1.01
07-28-03-2016,0000005,US,0.89
16-21-06-2016,0000005,US,0.69
10-20-06-2016,0000001,US,0.34
09-20-06-2016,0000004,MX,0.79
12-04-01-2016,0000005,MX,1.79
04-04-01-2016,0000004,CA,1.94
00-16-06-2016,0000001,US,0.37
03-02-01-2016,0000002,CA,1.17
16-04-10-2015,0000009,US,1.83
08-03-10-2015,0000009,MX,1.03
02-31-12-2015,0000004,US,0.73
12-28-12-2015,0000009,CA,0.91
16-23-12-2015,0000010,US,1.16
05-02-10-2015,0000002,US,0.68
09-26-09-2015,0000010,US,1.25
16-07-06-2016,0000006,MX,1.99
17-03-06-2016,0000003,US,0.88
08-25-05-2016,0000003,US,0.84
16-13-09-2015,0000002,US,0.00
08-11-09-2015,0000007,MX,1.94
04-05-09-2015,0000001,CA,0.83
02-20-12-2015,0000002,CA,1.49
22-29-11-2015,0000002,US,0.94
06-28-11-2015,0000008,US,1.03
04-24-11-2015,0000006,MX,1.50
11-13-11-2015,0000007,CA,1.79
01-18-05-2016,0000010,CA,0.80
21-17-05-2016,0000001,US,0.36
07-17-05-2016,0000008,MX,1.70
21-07-05-2016,0000006,MX,1.37
21-06-05-2016,0000006,CA,0.78
03-21-08-2015,0000001,US,0.88
17-17-08-2015,0000009,CA,1.54
23-15-08-2015,0000001,US,0.86
20-15-08-2015,0000010,CA,1.13
03-15-08-2015,0000006,US,1.33
04-10-08-2015,0000005,CA,1.67
13-12-11-2015,0000007,MX,1.48
08-02-03-2016,0000001,MX,0.95
02-29-02-2016,0000001,CA,0.77
04-23-02-2016,0000010,US,1.43
18-20-02-2016,0000008,MX,0.00
15-20-02-2016,0000007,MX,0.50
18-14-02-2016,0000003,CA,1.47
10-14-02-2016,0000008,US,0.76
14-05-05-2016,0000002,CA,0.70
20-04-05-2016,0000010,CA,1.19
20-29-04-2016,0000002,US,0.00
14-28-04-2016,0000009,US,1.28
23-26-07-2016,0000004,CA,1.15
17-17-04-2016,0000008,US,1.78
11-23-01-2016,0000005,CA,0.69
11-12-07-2016,0000003,US,0.48
18-12-04-2016,0000005,US,1.00
23-15-01-2016,0000010,MX,0.55
03-14-01-2016,0000008,MX,1.86
17-15-10-2015,0000005,US,0.00
23-06-04-2016,0000001,MX,0.56
03-06-04-2016,0000003,MX,1.43
23-29-03-2016,0000001,MX,1.87
22-04-01-2016,0000009,MX,1.84
19-13-06-2016,0000002,US,1.53
19-03-10-2015,0000010,US,0.85
05-29-12-2015,0000006,US,0.96
02-25-12-2015,0000008,CA,0.43
13-24-12-2015,0000003,CA,1.13
19-29-09-2015,0000008,CA,1.28
08-29-09-2015,0000010,US,2.07
01-28-09-2015,0000009,CA,1.06
16-26-09-2015,0000005,CA,0.00
05-07-06-2016,0000007,CA,1.36
03-07-06-2016,0000010,US,0.46
14-26-05-2016,0000010,CA,1.66
03-15-09-2015,0000003,CA,0.61
01-14-03-2016,0000006,MX,1.89
14-27-11-2015,0000010,US,1.64
23-23-11-2015,0000008,CA,1.51
09-18-11-2015,0000009,CA,1.97
06-31-08-2015,0000009,MX,1.56
05-14-11-2015,0000002,MX,1.88
20-28-08-2015,0000002,CA,0.00
19-20-05-2016,0000008,MX,0.00
23-12-08-2015,0000001,CA,1.95
01-09-08-2015,0000010,US,0.67
12-09-03-2016,0000010,MX,1.61
05-04-03-2016,0000002,MX,0.00
14-03-03-2016,0000002,US,1.87
13-01-03-2016,0000005,MX,1.76
13-22-02-2016,0000010,MX,1.80
19-13-02-2016,0000010,MX,0.65
21-04-08-2016,0000004,MX,1.79
05-03-02-2016,0000005,US,1.15
22-27-04-2016,0000003,CA,0.89
07-01-02-2016,0000001,US,0.61
03-19-04-2016,0000008,MX,1.60
14-26-01-2016,0000008,US,0.76
01-18-04-2016,0000005,US,0.00
07-10-07-2016,0000004,US,0.00
07-25-10-2015,0000007,US,1.51
05-03-07-2016,0000002,CA,1.41
07-19-01-2016,0000004,US,1.12
20-01-07-2016,0000004,CA,1.99
09-18-01-2016,0000005,MX,0.00
10-29-06-2016,0000003,US,1.75
05-29-06-2016,0000006,MX,1.85
12-16-01-2016,0000005,CA,1.16
22-14-01-2016,0000008,CA,0.47
06-14-01-2016,0000005,CA,0.47
19-15-10-2015,0000004,MX,2.05
10-12-01-2016,0000007,CA,1.26
22-13-10-2015,0000007,CA,0.00
22-05-04-2016,0000010,US,1.35
06-10-01-2016,0000001,MX,0.97
16-08-01-2016,0000004,CA,1.64
04-02-04-2016,0000008,US,0.56
21-01-04-2016,0000009,CA,0.00
20-31-03-2016,0000005,CA,2.00
08-30-03-2016,0000008,CA,1.86
14-19-06-2016,0000003,CA,0.97
02-15-06-2016,0000008,CA,1.62
16-26-09-2015,0000005,US,0.58
13-25-09-2015,0000005,CA,1.98
00-12-06-2016,0000010,CA,1.04
17-02-06-2016,0000007,US,0.40
17-01-06-2016,0000009,MX,0.53
06-25-05-2016,0000001,CA,1.00
11-24-09-2015,0000008,US,0.50
